order_id,order_date,product_id,product_category,price,quantity_sold,customer_region
35830,2022-09,1696,Home & Kitchen,191.38,4,Middle East
35831,2022-05,3493,Beauty,266.53,4,Asia
35832,2022-08,3238,Fashion,330.72,2,Europe
35833,2023-12,3888,Beauty,355.56,1,Middle East
35834,2023-08,3718,Fashion,204.19,1,Middle East
35835,2022-02,2702,Beauty,60.11,3,Europe
35836,2022-06,1596,Fashion,174.9,4,Middle East
35837,2023-05,4093,Books,418.17,3,Asia
35838,2022-04,3320,Books,296.98,2,Europe
35839,2022-09,4202,Beauty,226.59,3,Europe
35840,2023-02,4871,Electronics,336.69,5,North America
35841,2023-05,1288,Books,409.68,3,Asia
35842,2023-04,3239,Beauty,441.43,5,Middle East
35843,2023-06,1265,Sports,362.26,1,Middle East
35845,2023-06,1835,Books,115.68,2,Asia
35847,2022-04,1677,Beauty,363.09,4,Europe
35848,2023-10,1991,Electronics,446.41,1,Europe
35849,2023-11,4685,Sports,267.62,2,Asia
35850,2023-08,1680,Fashion,54.64,5,Middle East
35851,2023-08,3259,Beauty,75.35,5,North America
35853,2023-05,1700,Books,174.2,4,North America
35854,2023-01,1910,Electronics,196.8,5,Asia
35856,2023-09,3055,Beauty,240.82,5,Europe
35858,2023-12,2633,Books,275.32,1,Middle East
35859,2022-12,4869,Electronics,366.51,5,Asia
35860,2022-03,1585,Books,273.07,4,North America
35861,2022-05,1077,Beauty,325.57,1,Asia
35862,2023-08,1891,Beauty,260.15,3,Middle East
35863,2023-01,4575,Home & Kitchen,116.53,4,Middle East
35866,2022-02,4767,Fashion,344.95,2,Asia
35867,2022-11,4285,Fashion,196.91,5,Europe
35868,2022-04,2932,Electronics,258.34,3,Middle East
35869,2023-07,4250,Home & Kitchen,63.05,2,Middle East
35870,2022-08,3043,Electronics,279.59,2,Europe
35871,2022-08,3618,Sports,127.61,3,North America
35872,2023-02,4901,Sports,408.59,5,Asia
35873,2022-06,4100,Books,300.63,4,Europe
35875,2023-09,3109,Sports,111.38,4,Asia
35876,2023-02,2158,Beauty,120.98,3,Europe
35877,2022-05,3475,Sports,402.64,5,Middle East
35878,2022-07,4205,Sports,246.94,4,North America
35879,2023-11,3530,Fashion,323.62,2,Middle East
35880,2023-08,1829,Electronics,246.15,2,Middle East
35881,2022-07,2764,Electronics,206.09,1,Middle East
35882,2022-01,2091,Books,412.61,5,Europe
35883,2022-02,2485,Electronics,412.22,5,Asia
35884,2022-10,1764,Books,421.54,3,North America
35886,2023-06,1016,Sports,168.77,4,Europe
35887,2022-05,3992,Home & Kitchen,354.73,3,Middle East
35888,2022-04,1151,Beauty,172.29,1,Europe
35889,2023-04,1460,Books,446.87,4,North America
35890,2022-05,1247,Beauty,266.75,1,Middle East
35891,2023-01,4467,Beauty,189.11,4,North America
35893,2023-05,3204,Electronics,338.92,5,North America
35894,2023-10,1599,Books,230.24,3,North America
35896,2022-06,1097,Fashion,193.79,5,Middle East
35897,2022-03,2101,Beauty,259.01,4,Middle East
35898,2023-02,1538,Fashion,169.13,4,North America
35899,2023-04,4972,Home & Kitchen,386.12,4,Europe
35900,2023-06,1295,Electronics,369.19,4,Europe
35901,2023-04,4502,Sports,62.6,3,Middle East
35902,2022-10,2928,Beauty,259.28,3,North America
35903,2023-03,3447,Electronics,232.52,3,Europe
35904,2023-09,3060,Fashion,377.72,1,North America
35905,2022-03,1437,Home & Kitchen,245.76,3,Middle East
35906,2022-08,2422,Home & Kitchen,162.28,5,Asia
35907,2023-06,3019,Books,237.21,5,Asia
35908,2022-05,1664,Beauty,240.31,2,Asia
35909,2023-03,3447,Home & Kitchen,95.05,3,Middle East
35910,2022-04,4115,Beauty,181.98,5,Europe
35911,2023-08,4443,Beauty,209.88,3,Middle East
35913,2022-05,2003,Electronics,316.65,3,Europe
35914,2023-06,4678,Beauty,109.47,2,Europe
35915,2023-10,1558,Fashion,173.05,5,Europe
35916,2023-01,3532,Home & Kitchen,93.89,1,Asia
35917,2023-08,3464,Electronics,372.78,1,Asia
35918,2023-06,2107,Home & Kitchen,278.69,4,Asia
35919,2023-05,1665,Fashion,103.21,2,Europe
35920,2023-10,1482,Electronics,102.64,2,North America
35921,2022-04,4367,Books,117.5,4,Europe
35923,2023-07,2964,Books,239.83,1,Europe
35926,2022-01,2232,Books,257.42,5,North America
35928,2023-01,1790,Sports,406.53,3,Asia
35929,2022-03,4886,Electronics,307.18,2,North America
35931,2023-06,1849,Home & Kitchen,247.23,3,Middle East
35932,2023-10,1169,Fashion,332.91,1,Asia
35933,2023-10,3827,Books,224.46,5,Asia
35934,2022-04,3557,Fashion,290.52,4,Middle East
35936,2022-11,2699,Sports,74.64,1,Europe
35937,2023-12,2614,Sports,244.76,2,North America
35939,2022-04,3008,Sports,221.24,4,Middle East
35940,2022-04,2932,Sports,107.48,1,Middle East
35941,2022-11,2751,Home & Kitchen,117.41,1,Europe
35942,2022-06,2104,Sports,119.38,2,Europe
35943,2022-11,1448,Sports,380.89,2,North America
35944,2023-11,3679,Sports,256.48,3,North America
35945,2023-07,2124,Electronics,193.31,2,Asia
35947,2022-09,2818,Sports,418.67,2,North America
35949,2022-02,4601,Fashion,404.88,3,Asia
35950,2022-04,2855,Books,365.04,1,Europe
35951,2023-01,1764,Home & Kitchen,64.91,5,Asia
35952,2023-07,2288,Books,312.09,3,Asia
35954,2022-11,2141,Beauty,115.68,1,Middle East
35955,2022-12,2146,Books,124.3,2,Asia
35957,2022-04,3416,Books,287.55,1,North America
35959,2022-06,2594,Fashion,68.78,5,Asia
35960,2022-04,2955,Books,99.97,4,Middle East
35961,2023-08,3321,Books,411.84,1,Asia
35962,2022-06,4118,Sports,340.96,4,Asia
35963,2022-09,3382,Books,244.14,3,North America
35964,2023-07,4488,Home & Kitchen,406.35,5,North America
35965,2022-10,1533,Home & Kitchen,239.63,4,Europe
35966,2022-10,3391,Sports,408.89,4,North America
35967,2023-08,4392,Books,113.51,4,Middle East
35970,2022-08,1921,Books,320.74,1,Asia
35971,2023-10,3393,Books,318.78,1,Asia
35972,2023-08,1709,Sports,284.8,5,Asia
35973,2023-03,1992,Home & Kitchen,219.22,4,North America
35974,2022-05,1446,Electronics,93.47,2,North America
35975,2023-07,3509,Electronics,100.39,5,Europe
35976,2022-05,4287,Books,327.96,5,Europe
35977,2022-02,3853,Beauty,236.26,1,Europe
35978,2023-11,4453,Fashion,116.72,3,Europe
35981,2022-03,3704,Fashion,345.78,5,North America
35982,2022-03,4128,Sports,99.41,2,Europe
35983,2022-01,4597,Beauty,376.04,1,Asia
35984,2023-07,1338,Beauty,88.74,5,Asia
35985,2023-10,4079,Electronics,296.66,3,North America
35986,2023-08,3743,Home & Kitchen,285.78,2,Middle East
35987,2023-07,1022,Electronics,58.61,4,North America
35988,2022-10,2067,Beauty,333.62,2,Europe
35989,2023-12,4649,Beauty,280.85,2,Europe
35990,2023-09,2794,Sports,402.01,2,Europe
35992,2022-05,1908,Home & Kitchen,355.1,1,Middle East
35993,2023-05,2092,Books,155.19,1,Middle East
35994,2023-07,1593,Books,167.01,5,Europe
35995,2023-05,3560,Fashion,159.41,1,North America
35996,2023-09,1996,Home & Kitchen,432.49,1,Asia
35997,2023-05,1276,Home & Kitchen,244.18,3,Middle East
35999,2022-07,1082,Electronics,329.22,1,Europe
36000,2023-12,4383,Books,303.43,4,North America
36002,2023-10,2249,Beauty,296.86,5,North America
36003,2022-02,4457,Books,412.31,3,Europe
36004,2022-12,1467,Electronics,251.92,1,Europe
36005,2023-09,3846,Beauty,301.33,4,Middle East
36006,2023-11,2164,Sports,133.31,2,North America
36007,2023-05,4597,Fashion,438.78,5,Middle East
36008,2022-10,1997,Electronics,142.61,4,Europe
36010,2022-08,1952,Books,195.91,2,Asia
36011,2022-08,2292,Fashion,220.46,3,Europe
36012,2023-10,2367,Books,248.53,5,Asia
36013,2022-11,1999,Fashion,194.82,1,Middle East
36014,2023-02,4934,Home & Kitchen,289.66,5,Europe
36015,2022-08,4725,Electronics,326.73,2,North America
36016,2023-10,3929,Home & Kitchen,90.25,5,North America
36017,2022-10,1093,Home & Kitchen,416.13,2,North America
36018,2022-02,1922,Books,332.24,4,Middle East
36019,2022-01,4683,Beauty,373.27,5,Middle East
36021,2023-01,4197,Electronics,405.69,4,Asia
36022,2023-12,2909,Books,310.43,4,Asia
36023,2022-11,4454,Electronics,155.28,3,North America
36024,2022-06,2211,Beauty,300.47,5,North America
36026,2022-04,3629,Beauty,312.31,2,Middle East
36027,2023-09,3958,Beauty,218.85,3,North America
36028,2023-07,3359,Electronics,348.49,4,North America
36029,2023-03,2879,Beauty,144.77,5,North America
36030,2022-10,2804,Home & Kitchen,311.52,2,Middle East
36031,2023-04,2158,Books,399.54,3,Europe
36032,2022-09,4692,Books,56.3,1,Europe
36033,2023-12,4220,Electronics,340.45,1,Middle East
36035,2022-04,1357,Fashion,438.56,4,Middle East
36036,2022-01,1141,Fashion,76.5,3,Middle East
36037,2022-08,2794,Books,226.31,2,Europe
36038,2023-03,3878,Fashion,123.24,4,North America
36040,2022-02,4436,Fashion,396.12,5,Europe
36041,2022-10,4810,Electronics,416.27,2,Asia
36042,2022-04,3059,Sports,329.47,3,Asia
36045,2023-10,1980,Sports,281.56,4,Asia
36047,2022-06,4829,Home & Kitchen,92.0,5,Europe
36048,2023-04,1885,Beauty,317.52,2,North America
36049,2023-08,3963,Beauty,252.21,5,Asia
36050,2022-07,3939,Sports,132.25,5,Asia
36051,2022-06,1602,Electronics,213.34,1,Middle East
36052,2022-03,1324,Books,229.1,4,Middle East
36053,2022-01,2964,Electronics,79.48,1,Asia
36054,2023-12,4894,Beauty,91.67,5,North America
36055,2022-10,2722,Sports,337.2,3,Asia
36056,2022-12,4914,Fashion,68.01,2,Asia
36057,2022-10,3544,Fashion,391.35,3,Middle East
36058,2023-02,1315,Sports,424.45,2,Europe
36059,2022-05,2724,Sports,61.36,4,Asia
36066,2022-05,1083,Home & Kitchen,138.15,4,Europe
36067,2022-11,3135,Fashion,239.82,2,Middle East
36068,2022-12,2171,Sports,83.37,3,North America
36069,2022-10,3813,Books,210.64,1,Europe
36071,2022-06,1943,Electronics,444.16,1,Middle East
36072,2023-02,1732,Sports,81.47,5,Europe
36074,2023-10,3583,Home & Kitchen,356.88,1,Asia
36076,2023-05,3375,Electronics,92.64,1,Europe
36078,2023-04,1213,Books,210.5,3,Asia
36080,2022-11,1310,Books,230.52,4,North America
36081,2023-09,2760,Electronics,324.3,2,North America
36082,2023-12,2395,Home & Kitchen,271.17,5,North America
36083,2022-09,2501,Home & Kitchen,448.35,2,Europe
36084,2023-04,3230,Electronics,435.29,4,Asia
36086,2023-03,2982,Beauty,306.94,4,Europe
36087,2022-09,2356,Sports,282.87,1,Middle East
36089,2023-04,4986,Beauty,157.69,4,Asia
36090,2023-07,4897,Books,183.08,4,Middle East
36091,2023-05,3457,Electronics,254.42,2,Asia
36092,2022-12,3768,Home & Kitchen,65.89,4,North America
36093,2023-10,1356,Beauty,270.31,4,North America
36094,2022-12,4162,Sports,135.48,3,Europe
36096,2023-04,2198,Books,107.21,5,Middle East
36097,2022-02,3701,Beauty,91.15,5,North America
36098,2022-03,1642,Electronics,259.61,4,Europe
36100,2022-08,1638,Home & Kitchen,59.84,1,Europe
36102,2022-08,2421,Books,58.37,3,Asia
36103,2022-06,3311,Electronics,90.14,1,Europe
36104,2022-11,2514,Fashion,83.4,5,Asia
36105,2022-04,3776,Home & Kitchen,119.0,5,Asia
36106,2023-08,1526,Sports,376.82,4,Middle East
36107,2023-10,4244,Fashion,215.24,4,Europe
36108,2023-09,3788,Books,406.66,4,Asia
36109,2023-08,4244,Sports,167.47,2,Europe
36110,2022-10,4330,Home & Kitchen,237.27,3,Asia
36111,2023-01,1364,Electronics,250.19,2,Europe
36112,2022-01,4466,Fashion,235.47,2,Asia
36113,2023-11,1008,Beauty,202.12,1,North America
36114,2022-07,4331,Fashion,178.32,1,Middle East
36115,2023-08,1112,Sports,424.07,3,North America
36116,2023-08,4790,Books,206.65,2,North America
36117,2023-09,3522,Sports,70.17,3,Asia
36118,2022-06,1478,Sports,100.97,5,North America
36119,2023-07,2201,Books,351.24,1,Middle East
36121,2022-04,4575,Electronics,341.19,1,Europe
36123,2023-11,3529,Sports,264.04,2,Middle East
36124,2023-01,2669,Books,307.06,5,Asia
36125,2023-01,3475,Sports,288.18,5,Europe
36126,2023-08,4588,Home & Kitchen,85.4,1,Middle East
36127,2023-08,3232,Beauty,334.73,5,Asia
36129,2023-09,4666,Home & Kitchen,380.11,4,Asia
36130,2023-04,4805,Sports,135.78,4,Asia
36132,2022-05,1580,Fashion,192.31,2,Europe
36135,2022-11,3726,Beauty,319.14,3,Asia
36136,2023-05,3977,Fashion,284.17,5,Middle East
36137,2023-09,1445,Home & Kitchen,180.9,2,Europe
36138,2022-11,2035,Home & Kitchen,229.43,4,Middle East
36139,2022-06,2220,Books,225.7,1,Europe
36140,2023-05,3613,Home & Kitchen,138.9,2,Middle East
36141,2023-10,1871,Beauty,175.46,2,North America
36143,2022-09,3383,Beauty,89.61,5,Middle East
36144,2022-12,2352,Beauty,249.28,3,Middle East
36146,2023-08,1676,Books,385.31,2,Europe
36148,2022-10,4760,Fashion,391.81,1,Asia
36150,2022-08,2710,Books,107.83,1,North America
36153,2022-09,3321,Home & Kitchen,277.07,4,Middle East
36154,2022-10,2381,Sports,227.95,2,Middle East
36155,2022-11,4924,Books,313.97,4,Asia
36157,2023-11,4533,Fashion,236.34,3,North America
36158,2022-01,1230,Home & Kitchen,322.01,5,North America
36159,2023-11,3278,Fashion,118.65,4,Europe
36160,2022-02,4186,Books,277.87,5,Asia
36161,2023-07,3757,Fashion,71.83,1,Asia
36163,2022-12,3562,Beauty,289.97,4,Middle East
36164,2022-08,3031,Beauty,350.08,3,North America
36165,2023-03,1111,Home & Kitchen,120.27,1,Asia
36166,2023-05,4217,Home & Kitchen,104.39,4,North America
36167,2022-03,1932,Electronics,343.55,1,Europe
36168,2022-09,2811,Home & Kitchen,309.33,4,Europe
36169,2022-09,2372,Sports,411.69,1,North America
36170,2023-06,2059,Sports,138.82,1,North America
36171,2022-03,2231,Electronics,352.44,4,Europe
36172,2023-09,1003,Books,99.06,3,North America
36173,2023-04,2143,Books,127.82,4,Asia
36174,2023-09,3156,Books,255.26,4,Europe
36175,2022-09,4149,Books,417.67,4,Middle East
36176,2022-01,2552,Home & Kitchen,149.8,3,North America
36177,2022-09,2762,Sports,102.01,3,Europe
36178,2022-09,2720,Beauty,311.4,2,Europe
36179,2022-06,1738,Beauty,175.06,5,Europe
36180,2023-09,3096,Fashion,204.32,3,Europe
36181,2023-05,2132,Books,297.33,2,Middle East
36183,2023-11,2716,Electronics,158.43,5,North America
36184,2023-06,4443,Books,293.37,2,Asia
36185,2022-04,1521,Electronics,73.3,5,Europe
36186,2023-03,3972,Home & Kitchen,274.33,1,Europe
36187,2022-12,3423,Books,360.28,1,Middle East
36188,2023-09,2146,Books,252.72,4,North America
36189,2023-06,3635,Sports,254.65,2,Middle East
36190,2022-11,1634,Beauty,81.34,4,Asia
36193,2022-12,2172,Electronics,257.17,4,Asia
36194,2023-06,2024,Books,227.17,5,Asia
36195,2022-04,4491,Electronics,407.37,1,Asia
36196,2022-07,1722,Sports,191.82,1,Middle East
36198,2022-06,1366,Sports,171.53,5,North America
36199,2023-07,3193,Sports,280.31,2,Asia
36200,2022-11,3660,Books,337.72,1,Europe
36201,2022-04,4783,Fashion,385.51,1,Middle East
36202,2022-09,2930,Beauty,328.51,5,North America
36203,2023-11,3884,Electronics,67.24,4,Europe
36204,2022-05,4988,Electronics,345.09,4,Middle East
36206,2023-02,1618,Home & Kitchen,171.29,2,North America
36207,2023-08,3516,Beauty,241.88,2,Middle East
36208,2023-10,1211,Beauty,209.07,1,Europe
36209,2023-02,4177,Sports,135.35,1,Europe
36210,2023-03,1264,Home & Kitchen,430.14,2,Middle East
36212,2022-07,1624,Home & Kitchen,331.72,2,Asia
36213,2022-04,2667,Home & Kitchen,66.41,5,North America
36214,2022-04,4417,Beauty,97.32,4,Europe
36216,2023-06,2234,Fashion,186.67,3,North America
36217,2022-10,2016,Sports,410.97,1,Europe
36218,2023-12,2106,Beauty,121.35,3,North America
36219,2023-06,4154,Home & Kitchen,204.97,4,Asia
36221,2022-11,1348,Fashion,267.87,4,Asia
36224,2023-06,3235,Fashion,338.62,3,North America
36225,2023-10,4489,Books,69.87,5,Europe
36227,2023-03,1895,Electronics,136.02,2,North America
36229,2023-08,3949,Home & Kitchen,84.31,4,Middle East
36230,2023-03,2951,Books,104.48,4,Europe
36234,2023-05,4837,Sports,194.9,2,North America
36235,2022-10,4551,Electronics,273.68,4,Europe
36238,2022-07,3003,Beauty,126.12,1,Asia
36239,2022-02,2623,Sports,345.06,2,Middle East
36240,2022-10,3803,Fashion,348.54,2,Europe
36241,2023-03,1922,Fashion,294.78,1,Asia
36242,2023-06,2518,Home & Kitchen,234.33,3,Asia
36243,2023-11,2332,Sports,123.92,2,Middle East
36244,2023-04,4450,Electronics,419.44,4,North America
36245,2023-01,2017,Electronics,288.74,4,Europe
36246,2023-10,4338,Sports,175.1,5,Europe
36247,2022-09,3286,Home & Kitchen,78.32,3,North America
36248,2022-06,3646,Beauty,331.39,5,Asia
36249,2023-09,3709,Fashion,101.77,2,North America
36250,2023-12,1004,Electronics,264.24,4,Asia
36251,2023-06,4183,Home & Kitchen,220.32,3,Europe
36252,2023-08,3365,Sports,104.25,3,Europe
36253,2023-01,1670,Books,391.01,2,Middle East
36254,2023-08,1046,Sports,231.82,4,Europe
36256,2023-08,4438,Fashion,254.21,3,Middle East
36257,2022-05,2049,Fashion,107.24,4,Asia
36259,2022-12,1298,Books,325.49,1,Europe
36261,2022-11,4493,Fashion,254.81,5,Middle East
36262,2023-03,4045,Home & Kitchen,200.68,4,North America
36263,2022-09,3431,Sports,298.31,1,Asia
36264,2023-10,4487,Home & Kitchen,331.52,1,Europe
36265,2022-10,2860,Fashion,229.64,5,Europe
36266,2022-08,4965,Home & Kitchen,321.36,1,North America
36267,2022-11,2662,Beauty,147.39,2,Middle East
36270,2022-08,1755,Beauty,426.89,4,North America
36271,2023-05,1575,Sports,173.9,4,Middle East
36273,2023-11,4471,Home & Kitchen,238.91,4,Middle East
36274,2023-08,3224,Beauty,422.27,1,Europe
36275,2023-12,1092,Books,72.93,2,Europe
36276,2022-11,2531,Home & Kitchen,429.68,1,Europe
36279,2023-05,3323,Beauty,153.74,3,Middle East
36280,2022-06,1533,Home & Kitchen,360.87,3,Asia
36282,2023-06,2991,Sports,148.22,5,Asia
36283,2022-03,3230,Electronics,168.5,4,Europe
36284,2023-04,1863,Sports,355.9,5,Europe
36285,2023-05,1411,Home & Kitchen,164.17,3,North America
36287,2022-07,2054,Books,236.51,4,North America
36288,2022-05,3262,Sports,153.48,2,North America
36289,2022-06,4026,Home & Kitchen,386.82,5,Europe
36290,2022-12,3399,Home & Kitchen,259.88,3,Middle East
36291,2022-04,2865,Beauty,157.45,1,North America
36293,2023-06,2762,Fashion,112.69,2,Europe
36294,2023-10,2208,Fashion,89.11,3,Middle East
36295,2023-08,1926,Electronics,177.59,1,Middle East
36299,2023-06,2097,Books,446.53,4,North America
36300,2023-02,1252,Electronics,356.42,2,Europe
36301,2022-06,3952,Books,361.91,2,Asia
36303,2023-03,4145,Electronics,78.3,4,Middle East
36304,2022-08,1433,Home & Kitchen,143.74,3,North America
36305,2023-10,2956,Beauty,252.64,3,Middle East
36306,2023-01,3788,Books,424.71,5,Europe
36308,2022-06,3771,Beauty,390.58,4,Middle East
36309,2022-08,1083,Books,80.72,2,Asia
36310,2022-01,1711,Books,449.69,1,Middle East
36311,2022-04,2680,Electronics,347.64,3,North America
36313,2022-09,1216,Fashion,173.52,4,Europe
36314,2023-02,4532,Home & Kitchen,402.81,2,Middle East
36315,2022-09,2260,Electronics,436.8,1,North America
36316,2022-07,4532,Fashion,375.47,3,North America
36317,2023-05,3558,Sports,243.32,1,Asia
36320,2022-11,1297,Home & Kitchen,57.39,1,Europe
36321,2022-03,3665,Fashion,233.12,5,Europe
36322,2023-12,1504,Beauty,356.05,4,Europe
36324,2023-08,1650,Fashion,217.06,2,Europe
36325,2022-06,4835,Beauty,129.33,3,Asia
36326,2023-10,2747,Fashion,282.33,3,North America
36327,2022-08,2662,Home & Kitchen,160.4,5,Asia
36328,2023-07,2784,Beauty,328.57,4,Asia
36329,2023-01,3487,Home & Kitchen,77.73,5,North America
36330,2022-07,2608,Fashion,381.21,4,Middle East
36331,2022-02,3220,Electronics,275.11,1,Europe
36332,2023-08,1940,Electronics,377.02,5,Middle East
36333,2022-12,3716,Fashion,246.82,5,Middle East
36334,2023-05,1161,Books,193.03,2,North America
36335,2023-03,3041,Beauty,122.45,5,Middle East
36336,2022-12,4524,Electronics,443.38,3,Europe
36337,2022-01,1606,Fashion,221.18,3,Asia
36338,2023-06,1857,Books,240.38,2,Middle East
36339,2023-05,2912,Home & Kitchen,265.9,4,Asia
36340,2022-08,2771,Home & Kitchen,262.25,2,Europe
36341,2022-05,1019,Home & Kitchen,295.6,4,Middle East
36342,2022-08,4143,Fashion,71.71,5,North America
36343,2023-10,3629,Sports,417.66,1,North America
36344,2022-04,1401,Sports,175.46,4,Middle East
36345,2022-06,1711,Beauty,80.45,2,Asia
36346,2023-04,2467,Fashion,89.92,1,Middle East
36347,2022-02,4444,Books,183.84,5,Europe
36348,2023-11,2718,Beauty,132.71,4,North America
36349,2023-06,3355,Home & Kitchen,418.15,5,North America
36350,2023-03,2560,Electronics,440.07,3,North America
36351,2022-10,4649,Electronics,357.39,3,Asia
36352,2022-08,4355,Electronics,406.84,3,North America
36355,2022-02,4347,Sports,405.96,5,North America
36356,2022-09,2349,Home & Kitchen,237.68,2,Middle East
36358,2022-08,4087,Beauty,425.5,5,Asia
36359,2023-08,2954,Electronics,172.33,5,North America
36360,2023-12,3230,Books,163.75,1,North America
36361,2022-08,1867,Electronics,441.86,2,Asia
36362,2023-02,2791,Sports,220.25,5,North America
36363,2022-10,4264,Books,227.31,4,North America
36364,2023-07,4917,Books,269.7,2,Asia
36365,2023-07,4085,Beauty,384.54,2,Middle East
36366,2022-08,1023,Books,184.4,3,Middle East
36367,2023-01,4666,Fashion,211.8,1,North America
36368,2022-02,3853,Home & Kitchen,227.35,2,Europe
36369,2022-06,3283,Books,419.88,3,Europe
36370,2022-08,3897,Fashion,211.45,5,North America
36371,2023-01,2800,Fashion,417.17,3,North America
36372,2022-04,4827,Electronics,279.12,4,Middle East
36373,2022-02,3550,Beauty,302.03,2,Europe
36374,2022-08,1254,Electronics,321.05,5,Middle East
36375,2023-07,1376,Beauty,194.68,4,Europe
36376,2022-11,4386,Electronics,305.47,4,Asia
36377,2022-12,4378,Electronics,93.09,3,Middle East
36378,2023-08,2132,Fashion,161.7,5,Europe
36379,2023-09,2842,Home & Kitchen,426.83,4,North America
36380,2023-12,4346,Fashion,185.1,1,Middle East
36381,2023-04,2341,Electronics,197.52,4,Asia
36383,2022-10,4316,Electronics,173.74,2,Europe
36384,2023-06,4849,Electronics,325.86,4,Asia
36387,2023-06,1943,Books,270.68,5,Middle East
36388,2022-01,2448,Sports,306.92,3,North America
36389,2023-10,4216,Electronics,220.07,1,Europe
36390,2023-10,4414,Books,376.2,4,North America
36391,2022-07,1218,Fashion,361.11,2,North America
36392,2022-12,2608,Books,193.37,3,North America
36394,2023-02,3642,Books,314.94,4,Middle East
36396,2023-05,3830,Electronics,321.04,3,Middle East
36397,2023-04,1617,Home & Kitchen,408.08,1,Middle East
36398,2023-12,2635,Home & Kitchen,290.35,5,Asia
36399,2023-07,3743,Fashion,169.84,2,Middle East
36400,2023-05,1843,Electronics,254.23,4,Middle East
36401,2022-09,2101,Books,182.75,2,Europe
36402,2023-08,2678,Fashion,59.87,3,Middle East
36403,2023-10,2394,Home & Kitchen,162.06,2,Europe
36404,2023-08,2118,Books,246.25,3,Europe
36405,2022-12,3436,Electronics,174.43,1,Europe
36408,2023-07,1046,Beauty,65.83,5,Middle East
36409,2023-09,2181,Electronics,210.37,4,Europe
36411,2022-05,4851,Fashion,241.89,3,Asia
36415,2023-04,2200,Home & Kitchen,193.05,3,Europe
36416,2023-03,3134,Sports,392.0,2,North America
36417,2023-12,1686,Sports,448.04,3,North America
36418,2022-01,3766,Home & Kitchen,423.51,2,Asia
36419,2022-11,2610,Electronics,280.89,4,Europe
36420,2023-02,3909,Books,229.32,1,North America
36421,2022-02,1757,Home & Kitchen,165.79,4,Middle East
36425,2023-09,3591,Fashion,97.7,5,Europe
36426,2023-02,3432,Books,256.16,1,North America
36428,2023-01,3570,Home & Kitchen,354.07,2,North America
36430,2023-07,2888,Beauty,425.87,1,Asia
36432,2023-04,3333,Beauty,340.97,3,Asia
36433,2023-02,3021,Electronics,319.3,2,North America
36434,2023-06,2603,Electronics,297.75,4,Europe
36436,2023-08,1443,Electronics,172.7,1,North America
36437,2022-12,3136,Fashion,317.7,1,North America
36438,2022-10,4681,Home & Kitchen,109.49,4,Europe
36440,2022-06,4232,Sports,267.7,1,North America
36441,2023-08,3814,Fashion,180.32,1,Middle East
36442,2022-05,2181,Beauty,119.85,5,North America
36443,2022-03,1268,Home & Kitchen,404.73,4,Middle East
36444,2023-01,1907,Home & Kitchen,352.7,1,Europe
36445,2023-08,4451,Sports,325.62,1,Middle East
36447,2023-05,3134,Books,329.03,3,North America
36448,2022-08,3140,Books,366.3,2,Europe
36449,2023-11,4581,Home & Kitchen,132.65,2,Europe
36450,2023-09,3849,Books,382.67,5,Europe
36451,2023-09,1594,Fashion,275.49,1,North America
36452,2023-04,4851,Beauty,285.24,4,Middle East
36453,2023-07,2539,Sports,74.27,5,Middle East
36454,2022-10,4160,Beauty,368.89,3,North America
36455,2023-09,1153,Sports,334.83,3,North America
36456,2022-10,2617,Beauty,79.46,2,Europe
36457,2023-04,4775,Electronics,93.87,4,Europe
36458,2022-05,3943,Fashion,432.33,1,Middle East
36459,2022-01,4229,Sports,311.26,2,Middle East
36460,2022-01,3937,Beauty,80.42,5,Europe
36461,2023-06,1417,Beauty,111.76,2,Middle East
36462,2022-11,1252,Beauty,236.95,3,North America
36464,2023-06,3815,Books,254.86,5,Middle East
36465,2023-09,3206,Books,94.59,4,North America
36466,2023-05,1311,Fashion,424.69,5,Europe
36467,2022-02,2597,Fashion,211.6,3,Asia
36468,2022-01,3846,Beauty,349.01,4,North America
36469,2022-02,4863,Beauty,71.57,5,Europe
36470,2022-11,1580,Beauty,383.85,3,Middle East
36472,2022-03,4425,Sports,412.39,5,Asia
36474,2022-04,1264,Sports,295.75,2,Europe
36475,2023-07,2031,Books,291.02,3,Middle East
36476,2022-10,2017,Beauty,408.97,3,Asia
36479,2023-09,4676,Electronics,55.73,4,Europe
36480,2022-11,1738,Electronics,381.57,2,North America
36482,2023-01,1439,Books,206.73,3,Asia
36485,2023-02,4429,Beauty,321.91,4,Middle East
36487,2022-12,1894,Home & Kitchen,371.22,3,Europe
36488,2023-08,1650,Books,315.08,5,North America
36489,2022-01,4699,Electronics,159.71,2,North America
36490,2023-02,3567,Beauty,281.39,2,North America
36491,2023-07,2091,Electronics,341.82,2,North America
36492,2022-09,3036,Home & Kitchen,262.92,4,Asia
36493,2023-08,1145,Beauty,253.16,3,Europe
36494,2023-11,4321,Beauty,447.88,4,North America
36496,2022-07,3515,Fashion,359.74,2,Middle East
36497,2023-02,4582,Home & Kitchen,174.74,2,North America
36498,2022-10,3809,Home & Kitchen,448.62,4,North America
36499,2022-02,4565,Electronics,412.23,2,Europe
36500,2023-07,1889,Books,371.78,3,North America
36501,2023-01,3562,Beauty,197.86,2,Middle East
36502,2022-08,4435,Beauty,303.34,4,Europe
