order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,rating
48265,2023-07,1578,Fashion,103.1,5.0,4,Europe,4.9
48266,2022-10,3728,Home & Kitchen,109.32,5.0,4,Europe,2.9
48268,2022-01,4710,Books,80.72,20.0,5,Middle East,2.3
48269,2022-11,1196,Electronics,374.6,30.0,1,North America,3.4
48271,2023-06,3062,Fashion,447.65,0.0,4,Europe,1.2
48272,2022-02,2145,Books,271.75,5.0,5,Europe,2.3
48273,2023-03,2583,Sports,188.56,30.0,2,Europe,3.9
48274,2022-10,1625,Fashion,240.9,20.0,4,Middle East,2.0
48276,2023-01,3563,Sports,337.38,20.0,5,Europe,2.9
48277,2023-04,4350,Sports,305.84,5.0,3,Middle East,3.7
48278,2022-05,3732,Electronics,217.11,20.0,5,Asia,4.1
48280,2022-03,4127,Home & Kitchen,90.75,10.0,1,Europe,4.7
48281,2023-04,3017,Books,293.01,30.0,3,Middle East,2.1
48282,2023-06,1958,Home & Kitchen,281.52,0.0,2,North America,2.9
48283,2023-05,2038,Beauty,58.32,15.0,4,Europe,1.8
48284,2023-05,4459,Home & Kitchen,239.63,0.0,4,Europe,1.9
48286,2022-04,3764,Electronics,215.3,10.0,5,North America,4.2
48288,2023-08,2517,Fashion,79.08,5.0,3,North America,1.6
48289,2023-03,1238,Sports,233.14,0.0,3,North America,2.5
48290,2022-04,4943,Home & Kitchen,374.53,20.0,4,Middle East,4.8
48291,2023-05,2951,Electronics,255.58,5.0,3,Europe,1.5
48292,2022-03,3568,Sports,267.75,10.0,4,Asia,4.2
48293,2023-05,4812,Books,193.04,10.0,2,Asia,2.4
48294,2023-09,2240,Home & Kitchen,304.15,30.0,5,North America,2.0
48295,2022-03,1184,Home & Kitchen,411.14,30.0,1,Middle East,2.3
48298,2022-01,4111,Home & Kitchen,377.28,20.0,2,Europe,1.9
48299,2023-08,1015,Home & Kitchen,61.5,10.0,1,North America,3.3
48300,2022-11,4152,Fashion,77.5,5.0,3,North America,1.2
48301,2023-06,4674,Books,251.62,15.0,2,Asia,4.7
48302,2022-09,2673,Fashion,339.29,30.0,3,Europe,3.2
48303,2022-05,3740,Fashion,68.46,30.0,3,Middle East,5.0
48304,2023-09,3112,Books,202.08,15.0,2,Asia,1.6
48305,2022-10,2138,Electronics,293.52,5.0,1,Asia,2.8
48306,2022-02,4633,Books,104.15,0.0,3,Asia,3.1
48307,2022-07,1284,Electronics,351.05,5.0,5,Asia,2.7
48308,2022-01,1145,Home & Kitchen,172.64,10.0,2,Middle East,3.6
48309,2023-08,2715,Sports,139.33,5.0,4,Europe,2.8
48311,2022-01,2898,Home & Kitchen,342.85,10.0,4,North America,4.8
48312,2022-02,4744,Fashion,112.38,15.0,5,North America,3.0
48313,2023-08,4450,Beauty,63.8,20.0,1,Middle East,4.4
48314,2022-03,2493,Fashion,155.21,10.0,2,Asia,2.4
48315,2023-01,2898,Fashion,366.12,15.0,5,North America,2.0
48316,2022-09,3314,Fashion,145.03,5.0,3,Middle East,1.6
48318,2023-10,4484,Beauty,306.18,30.0,3,North America,1.1
48319,2022-03,3707,Electronics,292.3,15.0,1,Middle East,1.5
48320,2022-01,2685,Books,434.89,20.0,1,North America,4.2
48321,2023-07,1735,Books,86.89,5.0,5,Middle East,4.2
48324,2022-10,4029,Home & Kitchen,286.26,30.0,2,Europe,2.9
48325,2022-10,1398,Electronics,391.43,10.0,2,Asia,2.2
48326,2022-08,3338,Fashion,382.79,30.0,2,Europe,3.4
48327,2022-07,1079,Home & Kitchen,330.41,5.0,2,Asia,1.9
48329,2022-01,4691,Books,217.3,0.0,2,Middle East,4.5
48330,2022-05,2500,Electronics,330.71,10.0,4,Asia,1.5
48331,2022-01,2185,Books,65.36,20.0,3,Middle East,2.3
48332,2022-04,4219,Sports,180.99,0.0,3,Asia,3.9
48333,2022-10,2528,Sports,63.23,30.0,1,Europe,4.7
48334,2023-07,4059,Electronics,286.16,0.0,1,North America,1.4
48335,2022-08,4276,Fashion,442.22,5.0,4,Middle East,3.8
48336,2023-03,3871,Fashion,182.19,30.0,3,Europe,3.6
48337,2022-01,2842,Sports,349.5,30.0,3,North America,2.1
48338,2022-09,4020,Fashion,129.51,20.0,4,Middle East,4.5
48339,2022-02,4934,Beauty,280.38,15.0,1,North America,2.7
48340,2023-08,2620,Books,76.64,0.0,4,Europe,2.0
48343,2022-01,3168,Beauty,420.45,15.0,3,Middle East,3.7
48344,2023-07,2007,Fashion,317.13,15.0,3,Asia,1.8
48345,2023-04,4736,Electronics,136.71,15.0,5,Europe,4.4
48346,2022-10,4933,Books,373.76,30.0,1,North America,3.8
48347,2022-02,1457,Books,55.55,10.0,4,North America,5.0
48348,2022-02,4270,Books,318.14,5.0,2,North America,1.4
48349,2022-07,3273,Home & Kitchen,402.9,0.0,5,North America,1.7
48350,2022-05,4331,Books,338.2,0.0,1,Middle East,2.2
48351,2022-09,2598,Sports,381.77,0.0,4,Middle East,2.2
48354,2023-12,1988,Electronics,218.63,20.0,4,Asia,1.3
48355,2023-02,2717,Fashion,396.83,5.0,2,North America,4.9
48356,2023-09,3051,Beauty,153.75,5.0,3,Middle East,1.5
48357,2022-12,4264,Books,370.7,10.0,1,North America,2.1
48359,2023-11,4375,Home & Kitchen,329.44,15.0,2,North America,3.1
48361,2022-03,1150,Books,232.82,5.0,3,Asia,3.2
48363,2022-01,4954,Home & Kitchen,361.89,5.0,5,North America,4.9
48364,2023-09,4524,Fashion,442.44,15.0,2,Europe,4.0
48365,2022-07,2983,Fashion,184.58,15.0,4,Asia,2.0
48366,2023-11,4286,Home & Kitchen,189.13,20.0,4,Europe,1.3
48367,2023-09,2765,Electronics,168.49,0.0,4,North America,3.3
48368,2023-04,4398,Fashion,57.6,0.0,3,Asia,1.3
48369,2022-03,4716,Books,156.58,15.0,1,North America,1.9
48370,2023-05,3043,Beauty,215.15,0.0,4,Europe,3.2
48371,2022-04,1921,Home & Kitchen,212.13,15.0,2,Middle East,4.2
48372,2022-04,1954,Electronics,107.05,20.0,2,Asia,3.5
48373,2023-02,1084,Fashion,279.96,5.0,5,Asia,4.9
48374,2022-08,1417,Beauty,272.55,0.0,5,Asia,3.5
48375,2022-02,1153,Sports,194.01,15.0,1,North America,1.3
48378,2023-07,4603,Fashion,341.39,0.0,1,North America,2.4
48379,2022-08,4341,Sports,146.08,5.0,3,Europe,2.9
48381,2022-04,1372,Sports,362.01,20.0,5,Europe,3.0
48382,2022-10,2094,Home & Kitchen,223.14,0.0,2,Asia,4.7
48383,2022-08,4273,Beauty,440.1,20.0,3,Middle East,4.1
48384,2023-08,4422,Beauty,81.32,10.0,4,Europe,1.1
48385,2022-09,1903,Books,334.23,0.0,1,Middle East,2.8
48386,2023-11,3105,Fashion,142.61,30.0,1,Europe,2.8
48387,2022-04,1768,Home & Kitchen,277.85,20.0,4,Middle East,3.8
48388,2023-12,1220,Fashion,148.74,5.0,2,Europe,4.1
48389,2022-07,2182,Books,291.91,5.0,3,North America,1.3
48390,2022-09,4719,Books,217.85,15.0,3,Europe,1.3
48391,2023-03,2231,Electronics,293.6,5.0,2,North America,2.4
48394,2023-12,2753,Electronics,392.79,20.0,3,North America,3.6
48395,2022-01,4259,Sports,141.17,20.0,1,Middle East,1.6
48396,2022-12,3749,Home & Kitchen,349.12,10.0,3,North America,2.1
48398,2022-08,2809,Beauty,332.49,5.0,2,North America,1.1
48399,2022-05,2277,Beauty,359.3,0.0,2,Asia,3.1
48400,2023-06,4777,Home & Kitchen,355.6,0.0,5,Asia,1.4
48401,2022-02,1996,Home & Kitchen,426.15,10.0,1,Middle East,4.3
48402,2022-11,3396,Beauty,432.27,10.0,2,North America,2.4
48403,2023-10,1321,Electronics,104.2,5.0,1,Middle East,5.0
48404,2022-04,2203,Beauty,291.44,30.0,2,Middle East,4.9
48407,2022-01,4671,Home & Kitchen,212.35,0.0,1,Middle East,1.4
48409,2023-03,2386,Sports,176.22,30.0,5,Middle East,2.4
48410,2023-07,4375,Books,321.61,15.0,4,Asia,1.4
48411,2023-03,4453,Fashion,408.64,5.0,1,Europe,1.9
48412,2022-08,3875,Electronics,220.53,30.0,5,Asia,1.3
48413,2022-01,4917,Home & Kitchen,245.26,30.0,2,Asia,3.8
48415,2023-10,2005,Books,433.89,10.0,5,Middle East,1.8
48417,2023-01,2203,Home & Kitchen,228.26,20.0,2,North America,3.5
48418,2023-10,3602,Fashion,155.26,20.0,4,North America,4.5
48419,2022-12,3762,Sports,92.07,15.0,5,Europe,3.9
48420,2023-03,4965,Home & Kitchen,363.75,10.0,4,Europe,1.4
48421,2023-04,3865,Books,208.59,30.0,3,Middle East,4.7
48422,2023-04,4690,Fashion,172.5,30.0,1,Middle East,3.7
48423,2023-02,4159,Books,297.28,15.0,1,Middle East,3.3
48424,2022-12,3046,Home & Kitchen,406.61,15.0,3,Middle East,3.5
48425,2023-11,4597,Electronics,355.83,30.0,1,Asia,1.1
48426,2022-10,4314,Books,406.5,10.0,2,Middle East,4.5
48427,2022-12,3577,Beauty,267.85,0.0,3,Middle East,4.7
48428,2022-07,4299,Beauty,290.02,5.0,3,Asia,3.4
48430,2022-02,1289,Sports,218.13,30.0,2,Asia,2.1
48431,2022-07,3898,Fashion,402.59,0.0,2,North America,3.7
48432,2022-06,4624,Electronics,312.26,15.0,4,Europe,3.5
48433,2023-10,3166,Fashion,347.31,10.0,3,North America,4.3
48434,2022-10,2610,Books,78.66,5.0,4,North America,2.5
48436,2023-08,2200,Electronics,375.83,15.0,5,Middle East,4.7
48437,2023-10,1217,Home & Kitchen,449.24,30.0,2,Middle East,2.4
48438,2022-06,4652,Home & Kitchen,147.76,30.0,3,North America,3.3
48439,2022-09,1724,Home & Kitchen,294.26,0.0,4,Europe,2.2
48440,2023-07,1904,Fashion,402.79,10.0,1,Europe,1.1
48441,2022-11,3863,Books,210.8,10.0,5,Asia,4.0
48442,2023-10,4083,Books,173.29,30.0,5,Europe,2.3
48443,2023-09,2136,Sports,205.52,5.0,5,Middle East,1.6
48444,2022-05,4853,Fashion,320.3,20.0,2,Asia,1.8
48445,2023-11,3367,Beauty,187.79,30.0,4,North America,3.3
48446,2023-07,3073,Electronics,113.92,30.0,5,Europe,1.7
48447,2023-07,1390,Sports,256.0,15.0,1,Asia,1.4
48452,2023-10,2463,Books,379.63,15.0,2,Middle East,5.0
48453,2023-08,2859,Fashion,402.22,30.0,5,Middle East,3.5
48454,2022-12,4997,Beauty,420.21,0.0,1,Europe,4.6
48455,2022-09,1150,Beauty,90.76,20.0,5,Europe,2.4
48456,2022-08,3005,Electronics,106.65,0.0,4,Middle East,4.0
48457,2022-06,1462,Electronics,410.91,0.0,4,North America,3.7
48458,2023-11,1912,Home & Kitchen,211.42,10.0,1,Middle East,4.5
48459,2023-01,2921,Home & Kitchen,396.95,20.0,2,Europe,2.2
48460,2023-02,2351,Fashion,76.55,0.0,4,Europe,1.0
48462,2022-07,1934,Home & Kitchen,201.71,0.0,1,Asia,2.6
48463,2023-12,2527,Books,139.37,20.0,1,Middle East,1.6
48464,2022-03,2243,Fashion,406.79,20.0,5,Middle East,2.0
48466,2023-10,1510,Sports,328.6,30.0,4,Middle East,1.3
48467,2022-02,1772,Fashion,57.2,15.0,3,Europe,4.9
48469,2022-10,4761,Home & Kitchen,390.41,20.0,5,Europe,1.3
48470,2022-05,1403,Sports,436.4,15.0,4,North America,1.5
48472,2022-01,4142,Fashion,360.21,20.0,4,Europe,3.1
48474,2023-01,2117,Sports,242.02,0.0,4,North America,2.9
48475,2022-12,3766,Electronics,247.57,0.0,4,North America,2.3
48478,2022-07,2690,Electronics,383.12,15.0,3,Middle East,2.3
48479,2022-10,1769,Electronics,106.59,0.0,5,North America,1.1
48480,2023-12,1227,Sports,327.81,20.0,1,Asia,3.9
48481,2023-05,3394,Sports,407.32,0.0,4,Asia,2.3
48482,2023-06,4246,Beauty,427.78,0.0,1,Asia,2.4
48483,2023-06,1807,Books,434.62,30.0,3,Middle East,4.6
48484,2022-06,3264,Fashion,393.4,0.0,4,North America,1.3
48485,2023-12,1547,Sports,311.47,10.0,3,Europe,4.7
48487,2023-01,2892,Beauty,134.27,30.0,3,North America,3.2
48488,2023-03,1723,Electronics,268.79,10.0,3,Asia,3.5
48489,2023-01,4061,Electronics,186.93,20.0,1,North America,3.4
48490,2022-06,4733,Books,357.05,0.0,3,Asia,3.6
48491,2023-10,3321,Beauty,63.57,30.0,1,Asia,2.7
48493,2023-07,3250,Books,172.82,5.0,3,North America,3.6
48494,2022-05,3565,Beauty,261.19,15.0,2,Europe,3.4
48495,2022-04,2858,Fashion,170.88,15.0,2,Europe,4.7
48496,2023-01,2148,Fashion,400.27,30.0,4,Europe,2.7
48497,2023-07,3355,Books,81.25,0.0,3,Europe,4.9
48498,2022-07,2221,Fashion,180.53,30.0,3,Europe,1.3
48499,2023-07,2742,Electronics,309.52,20.0,1,North America,4.9
48501,2022-05,3960,Fashion,307.29,15.0,5,North America,1.8
48502,2023-02,4549,Fashion,349.62,15.0,2,Middle East,1.9
48505,2023-10,4000,Fashion,134.33,5.0,1,Asia,1.4
48506,2022-01,1207,Fashion,336.1,30.0,1,Europe,4.9
48508,2023-09,1624,Sports,362.17,15.0,3,North America,1.7
48509,2022-10,1138,Sports,169.93,15.0,5,Middle East,1.5
48510,2022-08,1675,Home & Kitchen,110.22,10.0,4,Middle East,3.6
48512,2023-01,3379,Beauty,265.28,15.0,5,North America,2.5
48513,2022-10,2191,Fashion,93.71,10.0,2,North America,3.0
48514,2022-10,3594,Fashion,291.98,10.0,2,Middle East,4.3
48515,2022-04,2066,Beauty,257.96,10.0,1,North America,3.2
48516,2022-05,2836,Beauty,311.24,30.0,5,Asia,1.7
48517,2023-02,3936,Home & Kitchen,125.93,30.0,3,Asia,1.0
48518,2023-11,1680,Sports,63.39,30.0,4,North America,3.6
48519,2022-03,3879,Sports,392.53,30.0,1,North America,1.8
48521,2023-11,3347,Beauty,192.99,20.0,2,Asia,1.8
48522,2022-04,2065,Home & Kitchen,196.73,20.0,5,Asia,4.5
48523,2023-09,1698,Sports,433.59,0.0,2,Europe,4.2
48524,2023-03,2620,Books,91.22,0.0,2,North America,4.4
48525,2022-11,4587,Electronics,176.14,5.0,2,Europe,3.6
48526,2022-11,2350,Home & Kitchen,142.99,5.0,3,Asia,1.4
48527,2022-05,1284,Beauty,67.58,10.0,4,Asia,2.5
48528,2022-11,1936,Books,274.11,0.0,4,Middle East,1.6
48529,2022-05,3309,Sports,315.33,20.0,1,Europe,2.2
48530,2023-10,2958,Books,439.88,30.0,2,Europe,2.5
48531,2022-10,2744,Beauty,325.99,0.0,4,Middle East,1.4
48535,2023-01,3128,Books,130.24,20.0,5,Asia,3.3
48536,2022-01,4676,Beauty,129.13,30.0,2,Asia,4.4
48537,2023-01,1410,Electronics,389.06,15.0,5,Middle East,2.2
48539,2023-04,4210,Home & Kitchen,306.98,0.0,3,Asia,3.9
48540,2022-08,1729,Fashion,300.25,5.0,5,Asia,3.9
48541,2022-12,1755,Fashion,258.77,20.0,5,Asia,4.5
48543,2022-08,4572,Home & Kitchen,413.48,30.0,1,North America,1.3
48544,2023-03,4174,Sports,192.04,15.0,1,Middle East,2.7
48545,2022-07,2567,Home & Kitchen,226.89,30.0,2,Asia,1.7
48546,2023-02,2393,Books,336.72,0.0,4,Europe,2.1
48547,2023-03,3902,Home & Kitchen,333.43,20.0,2,Europe,2.4
48548,2023-02,1050,Home & Kitchen,141.79,5.0,3,Europe,1.1
48550,2022-06,1039,Home & Kitchen,403.67,10.0,2,North America,3.9
48551,2022-07,2926,Beauty,379.4,5.0,4,Middle East,2.4
48552,2022-08,1768,Books,322.37,20.0,4,Europe,4.8
48554,2022-11,3270,Electronics,106.18,10.0,4,Europe,1.6
48555,2023-09,1517,Fashion,56.28,10.0,2,Europe,4.8
48557,2023-05,1380,Books,434.87,0.0,4,Middle East,1.9
48559,2022-07,3319,Fashion,168.48,15.0,5,Asia,3.9
48560,2022-09,2422,Books,261.28,15.0,5,North America,1.0
48561,2022-03,4477,Books,315.98,30.0,5,North America,2.9
48562,2023-03,3193,Beauty,211.14,0.0,3,Middle East,3.5
48564,2022-09,1839,Beauty,239.14,30.0,2,Asia,4.3
48565,2023-03,2929,Beauty,275.66,5.0,1,Europe,2.2
48566,2022-06,1228,Fashion,160.77,5.0,5,Middle East,2.4
48567,2023-05,1742,Books,83.56,0.0,5,Europe,2.7
48568,2022-06,2584,Home & Kitchen,261.41,0.0,4,North America,3.9
48569,2023-05,1453,Books,142.48,5.0,5,Middle East,2.5
48570,2022-09,1362,Electronics,123.34,20.0,1,North America,4.9
48571,2022-04,2274,Fashion,363.29,10.0,3,Asia,1.1
48572,2023-12,1393,Beauty,281.96,30.0,2,North America,4.6
48573,2022-11,4366,Home & Kitchen,372.87,20.0,2,Middle East,2.8
48574,2022-05,3617,Sports,226.77,15.0,3,North America,1.9
48576,2023-01,3729,Home & Kitchen,248.79,15.0,3,North America,1.2
48577,2023-09,2324,Electronics,299.67,5.0,1,North America,1.3
48578,2023-11,3786,Beauty,389.47,0.0,2,Europe,4.5
48579,2023-07,2051,Home & Kitchen,293.55,10.0,1,Europe,1.9
48580,2022-02,1600,Books,398.91,20.0,5,North America,3.2
48581,2023-07,1603,Sports,258.78,10.0,5,Middle East,3.5
48582,2023-12,4144,Sports,307.93,20.0,4,Asia,4.1
48584,2023-01,1312,Sports,431.44,15.0,5,Middle East,3.8
48585,2022-01,2103,Home & Kitchen,86.94,15.0,2,Middle East,1.5
48586,2022-06,2052,Home & Kitchen,370.86,15.0,5,Middle East,2.9
48587,2023-01,1746,Electronics,225.17,10.0,2,North America,4.7
48588,2023-12,4382,Beauty,446.65,5.0,5,Europe,1.5
48589,2022-04,1662,Books,155.68,30.0,2,Asia,4.5
48591,2022-04,2681,Fashion,369.23,5.0,1,Middle East,3.8
48592,2023-11,4481,Home & Kitchen,309.22,15.0,4,Europe,2.7
48594,2022-06,2156,Electronics,272.23,5.0,5,Europe,5.0
48595,2022-11,4975,Books,184.95,20.0,1,North America,3.1
48596,2023-09,4047,Beauty,349.03,0.0,2,North America,2.3
48597,2023-12,3194,Home & Kitchen,125.84,20.0,1,Middle East,3.6
48598,2022-07,3276,Beauty,263.68,30.0,1,Asia,3.2
48599,2023-08,4995,Electronics,447.72,0.0,4,North America,2.2
48600,2022-12,2731,Fashion,222.91,15.0,1,North America,3.3
48601,2022-05,4667,Electronics,215.08,5.0,2,Middle East,2.6
48602,2023-03,4633,Sports,171.91,5.0,1,Middle East,3.1
48603,2022-11,3901,Sports,330.04,10.0,1,Europe,3.5
48604,2022-06,1331,Fashion,137.07,5.0,5,Middle East,3.5
48605,2022-12,2472,Home & Kitchen,404.69,5.0,1,Europe,2.8
48606,2022-08,1775,Books,317.76,30.0,3,Asia,1.5
48609,2022-09,4048,Books,162.46,0.0,5,North America,2.0
48610,2023-03,1410,Electronics,412.39,30.0,5,North America,2.7
48612,2022-03,1108,Fashion,166.03,5.0,3,Middle East,4.3
48613,2023-01,4573,Beauty,386.92,15.0,1,North America,3.1
48615,2022-09,4173,Fashion,300.18,10.0,5,North America,4.9
48616,2022-09,2504,Fashion,380.5,5.0,1,Asia,1.1
48617,2023-04,1685,Home & Kitchen,355.27,0.0,3,North America,2.4
48618,2022-12,3468,Sports,388.84,0.0,5,Asia,4.0
48619,2023-01,2772,Sports,86.13,0.0,2,North America,2.9
48620,2022-06,3936,Electronics,162.15,20.0,3,Asia,2.0
48621,2023-05,2476,Books,380.51,20.0,3,Middle East,4.2
48622,2023-05,3686,Fashion,295.68,15.0,4,Middle East,4.0
48625,2023-12,2730,Books,89.37,30.0,4,Middle East,3.6
48626,2022-10,3459,Sports,298.01,0.0,3,Middle East,4.0
48627,2023-08,2726,Beauty,107.84,0.0,2,North America,3.5
48628,2022-04,4165,Home & Kitchen,409.61,15.0,5,North America,1.2
48629,2023-08,1483,Electronics,293.12,5.0,4,North America,2.3
48630,2022-06,3818,Electronics,208.39,30.0,1,Middle East,4.8
48631,2023-02,3867,Home & Kitchen,368.65,15.0,1,Europe,3.1
48632,2023-10,1043,Sports,178.41,15.0,3,North America,3.1
48636,2022-09,2165,Sports,113.74,0.0,3,Europe,4.4
48638,2023-03,3834,Fashion,98.22,15.0,2,Europe,4.0
48639,2023-12,2469,Fashion,294.37,0.0,3,Middle East,2.9
48640,2022-09,4076,Sports,394.04,30.0,2,Asia,1.8
48641,2023-10,4830,Books,370.7,30.0,3,North America,4.9
48642,2023-05,2456,Beauty,167.09,30.0,3,Asia,4.0
48643,2022-02,1434,Beauty,240.62,15.0,1,North America,3.5
48646,2022-05,2817,Electronics,127.21,5.0,5,Asia,3.0
48647,2023-09,1625,Books,79.24,30.0,5,North America,1.9
48649,2022-03,3806,Fashion,133.51,15.0,2,Europe,2.8
48650,2023-04,1875,Fashion,269.71,5.0,1,Asia,1.1
48651,2022-11,3065,Home & Kitchen,109.22,5.0,1,Middle East,1.1
48652,2023-04,2508,Fashion,144.15,20.0,5,Middle East,1.7
48653,2023-08,1684,Beauty,412.62,15.0,3,North America,5.0
48654,2023-02,3558,Home & Kitchen,376.77,0.0,4,Asia,1.5
48658,2022-04,3291,Fashion,183.94,30.0,5,Asia,2.9
48660,2022-07,4417,Home & Kitchen,198.2,15.0,4,Asia,3.2
48661,2022-11,3945,Sports,383.39,5.0,3,Asia,1.5
48663,2022-09,1479,Sports,351.82,30.0,1,North America,1.9
48664,2022-03,2321,Electronics,140.03,20.0,3,North America,4.4
48666,2022-12,4397,Sports,80.15,0.0,3,Europe,2.2
48667,2023-01,3899,Fashion,187.4,0.0,2,North America,2.8
48668,2023-12,3887,Books,181.25,5.0,5,Asia,3.1
48669,2023-04,2132,Sports,248.5,10.0,4,Middle East,4.1
48670,2022-05,3883,Fashion,62.3,5.0,3,Europe,3.2
48671,2022-05,3904,Sports,308.72,15.0,2,Asia,1.7
48672,2022-03,1542,Books,320.9,15.0,2,Asia,1.5
48673,2022-04,2145,Home & Kitchen,229.34,10.0,3,Europe,4.4
48675,2022-06,3118,Sports,381.74,30.0,2,Middle East,2.1
48677,2023-04,4364,Books,179.41,20.0,1,Asia,3.0
48678,2022-01,3909,Fashion,122.08,30.0,4,Middle East,4.7
48680,2023-09,2744,Books,73.76,5.0,4,Europe,2.2
48681,2023-05,2759,Books,242.36,5.0,4,Middle East,3.8
48682,2022-11,4090,Home & Kitchen,348.57,15.0,3,Europe,4.4
48684,2022-01,4164,Home & Kitchen,406.03,15.0,3,Europe,1.3
48685,2023-05,4480,Sports,336.53,0.0,3,Europe,4.8
48686,2022-05,2076,Electronics,374.55,20.0,3,Asia,4.6
48687,2023-01,2021,Electronics,108.84,0.0,2,Asia,1.6
48688,2023-08,1991,Fashion,138.51,0.0,2,Middle East,1.5
48690,2022-09,1586,Home & Kitchen,182.97,0.0,5,North America,4.9
48692,2023-02,1557,Home & Kitchen,180.36,20.0,5,Europe,2.1
48693,2023-07,4486,Books,193.48,15.0,4,Middle East,2.5
48694,2022-11,2571,Home & Kitchen,442.69,30.0,1,North America,1.0
48695,2022-05,2155,Beauty,142.62,15.0,3,North America,4.0
48696,2023-02,1641,Home & Kitchen,397.77,30.0,4,Asia,3.6
48697,2023-09,1678,Electronics,59.2,15.0,1,Asia,1.6
48698,2023-08,2266,Fashion,257.83,15.0,5,North America,2.3
48699,2023-12,4808,Beauty,206.45,30.0,3,Middle East,4.4
48700,2022-04,4883,Sports,166.73,5.0,4,North America,2.1
48701,2023-03,1090,Fashion,389.2,0.0,3,Asia,4.4
48702,2022-08,2369,Fashion,303.02,0.0,4,Asia,2.3
48704,2022-08,4960,Fashion,183.57,15.0,1,Asia,1.6
48705,2022-08,4435,Fashion,65.46,5.0,4,North America,2.0
48706,2022-10,4880,Home & Kitchen,122.23,0.0,5,Asia,1.1
48707,2022-06,4193,Beauty,343.16,0.0,5,North America,2.7
48708,2023-11,3406,Beauty,329.93,30.0,1,Asia,1.8
48709,2022-06,2888,Home & Kitchen,316.93,15.0,5,North America,3.6
48710,2023-09,4877,Electronics,360.82,20.0,3,Middle East,4.6
48711,2023-07,3752,Beauty,57.51,10.0,3,Europe,2.7
48712,2023-04,4185,Beauty,147.76,0.0,3,Middle East,5.0
48713,2023-07,1418,Beauty,289.43,15.0,3,Asia,4.9
48714,2022-01,1522,Books,220.76,0.0,3,North America,4.7
48715,2023-05,3234,Beauty,256.17,30.0,5,Europe,1.9
48716,2022-08,2101,Electronics,110.36,0.0,4,Asia,3.0
48717,2023-12,4653,Beauty,306.93,20.0,4,North America,1.8
48718,2022-08,1810,Sports,171.13,30.0,3,Europe,2.0
48719,2022-10,4558,Electronics,400.79,15.0,2,North America,3.7
48720,2023-06,2639,Beauty,295.64,0.0,4,Asia,3.1
48722,2023-11,3774,Electronics,297.89,10.0,3,North America,1.1
48724,2022-11,1004,Beauty,112.86,10.0,1,Europe,3.7
48725,2023-09,2689,Electronics,129.72,15.0,3,North America,3.7
48728,2022-11,1302,Home & Kitchen,315.32,0.0,3,North America,3.0
48729,2022-09,2975,Fashion,406.99,10.0,1,Asia,3.6
48730,2023-01,3004,Books,295.37,5.0,4,Asia,4.6
48731,2022-04,3137,Beauty,429.37,20.0,5,Middle East,1.5
48732,2022-10,3609,Home & Kitchen,315.42,15.0,2,North America,3.2
48735,2022-08,1953,Sports,224.41,20.0,2,North America,1.3
48736,2022-02,2691,Sports,323.06,30.0,4,Europe,2.5
48737,2022-02,2118,Electronics,424.22,30.0,2,Middle East,4.3
48738,2023-05,4662,Electronics,448.12,15.0,4,Europe,1.3
48739,2022-12,1694,Electronics,411.32,5.0,2,Asia,4.8
48740,2022-05,1825,Beauty,57.45,20.0,3,North America,2.8
48741,2023-03,2191,Books,379.04,10.0,1,Asia,2.5
48742,2023-03,2012,Sports,177.95,15.0,1,Europe,4.1
48743,2023-06,4769,Electronics,429.42,10.0,2,Middle East,3.5
48744,2022-09,4911,Sports,413.52,15.0,4,Asia,1.3
48745,2023-09,1429,Beauty,327.12,5.0,5,Asia,4.5
48747,2022-11,2708,Sports,273.35,15.0,3,Middle East,4.9
48748,2022-09,4721,Beauty,124.54,0.0,2,Middle East,1.6
48749,2023-05,2381,Sports,328.25,30.0,4,Asia,2.5
48750,2023-08,3769,Home & Kitchen,99.72,5.0,4,North America,4.1
48751,2022-01,2839,Sports,382.21,20.0,4,North America,3.5
48752,2022-07,2755,Books,440.31,0.0,3,Asia,2.6
48753,2023-06,3749,Sports,334.49,20.0,3,Middle East,1.8
48754,2022-06,2819,Sports,247.76,30.0,2,Asia,4.3
48756,2022-12,3039,Sports,396.06,10.0,4,North America,4.0
48757,2022-08,3579,Fashion,232.89,15.0,1,Europe,2.8
48758,2022-04,4671,Sports,277.12,0.0,1,Middle East,4.2
48759,2022-06,1504,Home & Kitchen,360.07,30.0,2,Middle East,2.7
48760,2022-02,4397,Fashion,222.89,15.0,2,Europe,2.0
48761,2023-02,2320,Beauty,204.56,30.0,5,Asia,1.9
48762,2023-05,2391,Beauty,434.47,10.0,2,Europe,4.2
48763,2023-05,3911,Fashion,183.78,10.0,1,Asia,3.5
48765,2022-08,2418,Electronics,173.21,15.0,4,Asia,2.6
48766,2023-08,4101,Beauty,376.58,30.0,4,Asia,2.7
48767,2023-08,1386,Fashion,256.86,10.0,4,North America,2.7
48769,2022-07,2952,Sports,400.51,20.0,2,North America,1.2
48770,2023-04,3101,Home & Kitchen,417.0,30.0,5,Asia,1.1
48771,2023-06,3030,Fashion,374.16,20.0,2,Europe,3.1
48774,2022-05,1761,Home & Kitchen,158.02,30.0,3,North America,2.5
48776,2023-11,2810,Sports,254.74,0.0,1,Europe,4.2
48777,2022-02,4336,Books,138.13,10.0,5,Middle East,2.7
